spotify_id,name,followers,popularity,genres,chart_hits
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,922306.0,61,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']","['ca (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'is (1)', 'lv (1)', 'lt (1)', 'my (2)', 'ph (2)', 'sg (1)', 'sk (1)', 'tw (1)', 'tr (1)']"
2xIz15hobHoCcGDPdV449R,Jah Darko,833.0,14,[],['lt (1)']
1usmBbXRC0bMPPUaaebBVw,Jayboogz x NAVI,1434.0,30,[],['nl (1)']
06nevPmNVfWUXyZkccahL8,Gregory Porter,555161.0,60,"['contemporary vocal jazz', 'jazz pop', 'neo soul', 'vocal jazz']","['be (1)', 'fr (1)', 'de (1)', 'nl (4)']"
2UqRkW2wfEkZmyvKyTTv2W,Ulises Bueno,1542894.0,59,['cuarteto'],['ar (4)']
5BgR2ZzEr8qyEjsyBPsSc3,SHELOVESKAMO,647.0,13,[],['za (1)']
6qJDDqXLd0NTNrOAL0eiVZ,Minus-One,2395.0,24,[],"['cy (1)', 'ee (1)', 'lt (1)', 'mt (1)', 'se (1)']"
6ptdMFoqgQZRoccAYK9Opd,hachi,80625.0,47,"['anime rock', 'vocaloid']",['jp (1)']
5hHcAWKNV84BEbkRnbQ6A7,Kensington,420722.0,57,"['dutch indie rock', 'dutch pop', 'dutch rock']","['hu (1)', 'nl (24)']"
0Je74SitssvJg1w4Ra2EK7,4 Non Blondes,395854.0,63,"['new wave pop', 'pop rock']",['py (1)']
5p7mWeX4RlvqBCxylfiXdE,KC Rebell,1159849.0,63,"['deep german hip hop', 'german drill', 'german hip hop']","['at (54)', 'de (69)', 'lu (20)', 'ch (46)']"
75BpzyPsw3G3R8xiCoHaEM,SOYTURISTA,6332.0,41,[],['uy (2)']
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,6028684.0,74,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']","['us (1)', 'ca (1)', 'ee (1)', 'fi (1)', 'is (2)', 'lv (1)', 'lt (1)', 'nz (1)', 'sa (2)']"
4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,517884.0,48,"['k-pop', 'k-pop boy group']","['sg (1)', 'tw (1)', 'th (1)']"
2ZU17vJPB8ZBfwc284vBjR,Rollsout,1256.0,27,"['czech hip hop', 'slovak hip hop']",['sk (1)']
77tySlfNCOSAhpjqD8Q8IL,Tøsedrengene,33333.0,41,"['classic danish pop', 'danish pop', 'dansktop']",['dk (1)']
19ra5tSw0tWufvUp8GotLo,George Michael,3898805.0,71,['dance pop'],"['gb (3)', 'ar (1)', 'au (2)', 'be (3)', 'bg (3)', 'cl (1)', 'cr (1)', 'cy (1)', 'dk (2)', 'ec (1)', 'sv (1)', 'fi (1)', 'gr (1)', 'hn (1)', 'hk (1)', 'hu (1)', 'is (2)', 'ie (3)', 'it (2)', 'lt (1)', 'lu (2)', 'mt (1)', 'nl (2)', 'ni (1)', 'pe (1)', 'pl (2)', 'pt (3)', 'sa (1)', 'sk (1)', 'es (2)', 'se (3)', 'tr (1)']"
7Bm7VtCioRLuoEdKAqAmRx,Alvar & Millas,576.0,20,[],['be (1)']
1yKCQp9RVRzENoLUnsIQT5,Knock,8295.0,22,['k-pop reality show'],['id (1)']
2ot1BrqrtRXWOgvlv4PxLl,Bassi Maraj,1131.0,13,[],['is (4)']
4Cmzjffz7uLaESQIWIs9G5,Moslem,74899.0,31,['mahraganat'],['eg (1)']
1XyP3n6D0QLoslo4SAQ6JB,Yeboyah,5118.0,34,[],['fi (5)']
0vSNFAo2h20zd3HOBcM8BX,Kenn Colt,13265.0,44,['belgian edm'],"['be (2)', 'nl (1)']"
0Fhli3d4ykenPL9cA8RYay,Regev Hod,19643.0,26,"['israeli mediterranean', 'israeli rock']",['il (2)']
45gHcnDnMC15sgx3VL7ROG,42 Dugg,710893.0,74,"['detroit trap', 'rap', 'southern hip hop', 'trap']","['us (2)', 'ca (1)']"
01UbHi56W0paf624zfVtYa,Sad Eye,3132.0,30,"['deep tropical house', 'scandipop']","['be (1)', 'bg (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'pl (1)', 'sk (1)', 'se (2)', 'ch (1)']"
64Eb4jttIVIP6T2qVBP8wh,Slogan,36249.0,32,"['greek hip hop', 'greek trap']","['cy (1)', 'gr (20)']"
0A7CUcSt9ppPPZ82urqmX9,We,2941.0,33,['russian alt pop'],"['ru (1)', 'ua (1)']"
6WOaBFTxwD7SMMT8ZRTYga,Senkise,23554.0,28,"['hungarian pop', 'magyar trap']",['hu (2)']
2rPOaAdN74S2D0Kw3ImL5O,Elpatron970,122585.0,60,"['drill espanol', 'rap espanol', 'urbano espanol']",['es (1)']
7f0OLhGgBMX9fUjm1dcPip,Alice Merton,319980.0,57,[],"['gb (1)', 'at (3)', 'bg (1)', 'cy (1)', 'fr (1)', 'de (2)', 'is (1)', 'ie (1)', 'il (1)', 'it (1)', 'lu (1)', 'pl (2)', 'sk (1)', 'ch (1)', 'tr (1)']"
7pqRrWbKf5yMxy79G3YdKc,Sydney Yungins,60998.0,46,['aussie drill'],"['au (1)', 'nz (1)']"
1cAU5q0s8zKdMTNAZ8CJht,Ivana Santacruz,13829.0,32,['german r&b'],['de (2)']
6GBIcdZ5aBhhsd7Y6c3O3g,SLAPKISS,14116.0,45,['thai pop'],['th (5)']
3X8viboyMAibq7WDRxqY4J,Anne Brændeland,1834.0,41,"['barnemusikk', 'classic norwegian pop']",['no (1)']
1z4o1fHqSUuL8pd9WdP6wF,Zigfrīds Muktupāvels,1670.0,18,['latvian pop'],['lv (2)']
3zx1v6xCo7VE8vxhhyqr5Y,Brady Watt,6118.0,37,[],['nl (1)']
3jNp263VZXVLzuznuLgghq,Khai Bahar,251710.0,42,['malaysian pop'],['my (4)']
1fUMEn4Yk7ZUloozE0fRLL,Jamie Woon,189742.0,46,['british soul'],['fr (1)']
6bguntfj9ZnX1lFvSYl72d,Numcha,30501.0,45,"['chill r&b', 'thai indie pop']",['th (1)']
2UOVgpgiNTC6KK0vSC77aD,Amorphis,269825.0,50,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom']",['fi (20)']
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,7592797.0,73,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']","['us (6)', 'gb (9)', 'au (8)', 'at (8)', 'be (7)', 'bo (2)', 'br (5)', 'bg (9)', 'ca (8)', 'co (1)', 'cy (5)', 'cz (8)', 'dk (7)', 'do (1)', 'sv (1)', 'ee (11)', 'fi (9)', 'fr (6)', 'de (9)', 'gr (8)', 'gt (3)', 'hn (1)', 'hk (8)', 'hu (11)', 'is (7)', 'in (2)', 'id (4)', 'ie (9)', 'il (3)', 'it (6)', 'jp (4)', 'lv (9)', 'lt (11)', 'lu (7)', 'my (8)', 'mt (8)', 'mx (2)', 'nl (7)', 'nz (7)', 'no (9)', 'pa (3)', 'py (1)', 'ph (8)', 'pl (7)', 'pt (7)', 'ro (4)', 'ru (1)', 'sg (8)', 'sk (9)', 'za (1)', 'es (4)', 'se (6)', 'ch (9)', 'tw (11)', 'th (5)', 'tr (6)', 'ua (1)', 'ae (1)', 'uy (2)', 'vn (3)']"
4vPryUsOzD7R9daRuvKwFz,Blacky,4790.0,29,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap']",['se (2)']
6YmUDCGfrpC4KXX7Dgz7Tp,Amarosis,181.0,5,['icelandic pop'],['is (2)']
1Vh7W88iSKpmKtMDFoX6Bz,Fuerza Azul - Cartaginés,249.0,10,[],['cr (1)']
179XJA4Q2PPPkPbjPvSRt7,Ning Baizura,18626.0,27,"['classic malaysian pop', 'malaysian pop']",['my (1)']
788HzQOFhN3mcDo0InBqbJ,Ismael Rivera,426643.0,50,"['bomba y plena', 'latin jazz', 'puerto rican folk', 'salsa', 'tropical']",['pa (1)']
4Rk73iQDoHfnOteViniXY1,Mihaela Marinova,20167.0,30,['bulgarian pop'],['bg (8)']
78TMykAte8FKWQ3f6cQBol,Point,223.0,0,['thai pop'],['th (1)']
1zC1xZlDXqJ0UIKpT6MemX,Kastrācija,2122.0,37,['latvian hip hop'],['lv (2)']
0wJqO18c6Z7FzHEyM0sM4b,Chriz & Heino,696.0,0,['dakke dak'],['dk (1)']
1PIujpIZmCo918lfPJfn3w,LILBRO,1554.0,37,"['finnish drill', 'finnish hip hop', 'finnish trap']",['fi (2)']
5O4bo0A67AfwXHqU4CNRau,Harry Brown,229.0,1,[],['lu (1)']
4zf0kIjnzqjWlI3Eaw5VlA,Stadio,245098.0,46,"['classic italian pop', 'italian adult pop']",['it (1)']
145Ld7BQguLlBwxkO2oMpz,Cess,1774.0,22,[],['no (1)']
0jyWp3IsW6cXOb42UG0fOA,Zwei Am Morge,897.0,10,[],['ch (1)']
7zFBW2JxM4bgTTKxCRcS8Q,Hiphop Tamizha,5882014.0,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",['in (4)']
7n6JzP9GxGVVzXG0t0gLu3,Zhang Bichen,109395.0,48,"['chinese drama ost', 'mainland chinese pop']",['tw (2)']
2EsTolBYIEICM1kx7MGluy,Panos Kiamos,138555.0,47,"['greek pop', 'laiko']","['cy (2)', 'gr (3)']"
6Ka3TKKRqhWwbmuxjhrmo6,mc jhenny,5223.0,51,['funk mandelao'],"['br (1)', 'pt (1)']"
3iTsJGG39nMg9YiolUgLMQ,Morrissey,929637.0,59,"['britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']",['py (1)']
32x1uogH2zajP85pzZAtuE,Axel,1353402.0,56,"['argentine telepop', 'latin arena pop', 'latin pop']","['ar (4)', 'mx (1)', 'es (2)', 'uy (1)']"
0NmtgATbZcejMnRU5ixeSs,G.bit,108428.0,41,['italian hip hop'],['it (2)']
1Dd0DajYMxzu1Q6kuXLyJ3,Hoàng Yến Chibi,137802.0,34,['v-pop'],['vn (3)']
0vr0zXChKgWdimahgBF8U4,Perkons,6150.0,26,"['latvian pop', 'latvian rock']",['lv (4)']
7zVYyYhGZxvPHPuhzReYHP,Ziynet Sali,1049717.0,60,"['turkish pop', 'turkish trap pop']",['tr (10)']
1Td3Fc1O4YfK9KxeZDAoOu,Blue Shade,58108.0,44,"['thai indie rock', 'thai pop']",['th (4)']
0UtXMxHMXhwQUI6G6TFDt1,Gin Lee,60282.0,45,"['c-pop', 'cantopop', 'malaysian mandopop']",['hk (17)']
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,15862633.0,86,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']","['us (4)', 'gb (29)', 'ar (16)', 'au (13)', 'at (2)', 'be (16)', 'bo (7)', 'br (11)', 'bg (25)', 'ca (4)', 'cl (7)', 'co (8)', 'cr (5)', 'cy (8)', 'cz (13)', 'dk (2)', 'do (1)', 'ec (6)', 'eg (2)', 'sv (3)', 'ee (12)', 'fi (4)', 'fr (2)', 'de (1)', 'gr (17)', 'gt (1)', 'hn (3)', 'hk (1)', 'hu (16)', 'is (5)', 'id (5)', 'ie (27)', 'il (15)', 'it (4)', 'lv (14)', 'lt (17)', 'lu (3)', 'my (7)', 'mt (12)', 'mx (8)', 'nl (3)', 'nz (10)', 'ni (2)', 'no (2)', 'pa (2)', 'py (5)', 'pe (4)', 'ph (2)', 'pl (19)', 'pt (23)', 'ro (16)', 'sa (2)', 'sg (4)', 'sk (15)', 'es (7)', 'ch (2)', 'tw (2)', 'th (5)', 'tr (11)', 'ua (4)', 'ae (4)', 'uy (5)', 'vn (1)']"
70AxvzheOXDQyTyWn3wdIV,BL,4950.0,32,[],['se (1)']
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,1943879.0,64,"['bow pop', 'pop violin']",['at (1)']
3MZpb7Owf8kVwJS6B7iiXB,Real Phantom,38760.0,28,['panamanian pop'],['pa (1)']
2TZJIIHDLfgdMLFejURyKf,De Kraaien,10329.0,43,['nederlandse hardstyle'],['nl (1)']
3JgxYKorIJ2z5QIRSCsfMw,Jorge Acosta,2129.0,41,['folklore paraguayo'],['py (1)']
51TXQniEQkYh89tfLjiuSy,Ant Wan,130309.0,64,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']","['no (1)', 'se (69)']"
2ZuJ3O0fOv3tkh6CFmyrf2,Nora Istrefi,31292.0,43,"['albanian pop', 'kosovan pop', 'tallava']",['ch (1)']
6n28c9qs9hNGriNa72b26u,PNAU,188737.0,75,"['alternative dance', 'aussietronica', 'australian dance', 'australian electropop']","['au (4)', 'nz (2)']"
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,1174594.0,70,"['alt z', 'electropop', 'pop']","['us (1)', 'ca (1)', 'my (3)', 'ro (1)', 'sg (3)', 'tw (2)', 'th (1)', 'vn (2)']"
4xDQu5BGcjlV8UJRgg5hw3,Multe,157.0,0,[],['sa (1)']
0LtICwkx09q0oc4VjuwJTT,ANYA,9013.0,28,['danish pop'],['dk (1)']
6Fzcb6MUQTqnojF8woJsKd,Keya,3669.0,27,"['swedish hip hop', 'swedish trap pop']",['se (1)']
3T0mKZYTDmRODhPJYsQNoz,Mr. Crazy,194766.0,40,"['moroccan pop', 'rai', 'rap maroc']",['ma (1)']
7bDY7ck0pXuKESZtEt1X5d,Japãozin,317625.0,59,['forro'],['br (1)']
2JwEiVkGIuCxy70AClY24s,Beatrice,701.0,26,['estonian pop'],['ee (4)']
1umTeYMbiCSj1nl2fqXVcZ,The Main Level,15509.0,28,['scandipop'],"['cz (1)', 'gr (1)', 'hu (1)', 'lt (1)', 'mt (1)', 'no (5)', 'pl (1)', 'sk (1)', 'ch (1)']"
333YnXVABJave9XZSFbSMD,Prodigio,23639.0,30,['rap angolano'],['pt (1)']
0VOGPk9LCPMxzjkiX5JdZF,Joe Weller,76867.0,38,"['deep groove house', 'social media pop']","['gb (2)', 'ie (1)']"
2SWOP0LsgpQQZa8olP3Wup,Dear Jack,40118.0,31,['italian adult pop'],['it (1)']
2ixSzFmACsZSsx40fXTNYk,Dimension Latina,39435.0,57,"['salsa', 'salsa venezolana', 'tropical']","['co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'pa (1)']"
5qRupOBfjmAEIZ1WLvlEhd,Hermanos Inglesos,3785.0,24,[],"['ar (1)', 'cl (1)', 'mx (1)', 'pe (1)', 'uy (1)']"
4EPYWwU4c8eG2GzD7MenUA,Kim Feel,85931.0,48,"['k-pop', 'korean pop']","['id (1)', 'my (1)', 'tw (1)', 'vn (1)']"
1eQJUHJRurFXGd3j8i8W4x,Lady Du,149778.0,47,['amapiano'],['za (3)']
7j5PGC0BF48rRtcmgbVvOT,Arsy Widianto,478123.0,57,['indonesian pop'],['id (4)']
4FH8uYhn6QPw0TPttVqpSY,Rümeysa,1846.0,19,[],['tr (1)']
6pWa7vRheyK4dmNJ2cg0gA,DOC,43011.0,38,['romanian rap'],['ro (1)']
3MNnSV5hDd2UzZzgqD8xlU,Shay,242508.0,53,"['francoton', 'french hip hop', 'pop urbaine']",['fr (14)']
44ZNcW1ZSGB9oqX1ALnriH,Xesi,3926.0,35,[],['vn (2)']
2TpaCFJmJnvjXcq2Dyajfa,Summer All Stars,8351.0,27,['czech pop'],['cz (1)']
7ExWkh4tY8Y0HYmTD3kz7Y,Samantha,34495.0,37,"['latin talent show', 'latin viral pop']",['es (1)']
3AIPhNgeF9S1Kyg9Yy3UQW,Dani Martín,794946.0,64,"['latin pop', 'spanish pop', 'spanish pop rock']",['es (21)']
48saLdhDhEHvAvXI7rFv31,سـعـداوى القطعانى,1090.0,22,[],['sa (1)']
5hGI3NJR6bDbvpXj9aFE4w,Rey Mbayang,100174.0,37,['indonesian pop'],['id (1)']
73GvUkYDMIcPNepUhyC8ic,RSAC,40458.0,41,"['russian alt pop', 'russian indie']","['lv (3)', 'ru (1)', 'ua (1)']"
3k785W4GFDnZfTortQlhMA,Nicklas Sahl,20524.0,44,['danish pop'],['dk (4)']
2tQbSWgZLIB8MXMnsXVRro,Nina,621138.0,54,"['dance pop', 'opm', 'pop rock']",['ph (2)']
2RtSQc4iJ27xTvMqs7gJNT,Mandi Macias,1370.0,26,[],['lt (1)']
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,761535.0,58,"['hip hop', 'virginia hip hop']","['us (4)', 'gb (3)', 'au (3)', 'at (1)', 'be (2)', 'bg (4)', 'ca (2)', 'cy (2)', 'cz (2)', 'dk (1)', 'ee (2)', 'fi (1)', 'de (2)', 'gr (3)', 'hk (2)', 'hu (2)', 'is (2)', 'id (1)', 'ie (2)', 'il (1)', 'jp (1)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (2)', 'mt (2)', 'nl (1)', 'nz (3)', 'no (1)', 'ph (1)', 'pl (1)', 'pt (2)', 'ro (1)', 'sg (1)', 'sk (2)', 'se (1)', 'ch (2)', 'tw (3)', 'th (2)', 'tr (1)', 'vn (1)']"
64PJHZDQTPPVBCdwnv22Wz,Josef Salvat,86616.0,46,['gauze pop'],"['gb (1)', 'at (1)', 'fr (2)', 'de (1)', 'ie (1)', 'lt (2)']"
53GzfAvawfKb966INeFp18,Batuhan Kordel,261490.0,56,['turkish singer-songwriter'],['tr (3)']
3N9qpKjXarCt5AIZRCeqr8,Seth Sentry,106459.0,47,"['australian hip hop', 'australian indie', 'australian trap', 'australian underground hip hop']",['au (1)']
3S6gaE89XewFAvZqsMuJDJ,Norm Ender,1725869.0,56,"['turkish hip hop', 'turkish trap']",['tr (19)']
0F2sO0QaLK1iakw7sR80xB,Kacha Nontanun,12601.0,33,['thai idol'],['th (3)']
4TLEIkw2ZiwL796C8zJtST,Majed Alrslani,78599.0,34,[],['sa (2)']
41ggHbtYARi4S4JtbeRrYY,Claudinho Brasil,38501.0,40,['trance brasileiro'],['sa (1)']
12SPNXi0aDpFt0rMVbmLrr,Jay Hardway,415961.0,49,"['dutch edm', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",['nl (1)']
7DW94EEwI9pdHDXnzEg1b4,3TERNITY,22197.0,41,"['russian drain', 'russian hip hop']","['ru (1)', 'ua (1)']"
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,26039960.0,87,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']","['us (40)', 'gb (22)', 'ar (5)', 'au (19)', 'at (9)', 'be (14)', 'bo (4)', 'br (7)', 'bg (29)', 'ca (31)', 'cl (5)', 'co (5)', 'cr (5)', 'cy (15)', 'cz (10)', 'dk (7)', 'do (8)', 'ec (4)', 'eg (1)', 'sv (5)', 'ee (15)', 'fi (13)', 'fr (5)', 'de (11)', 'gr (23)', 'gt (3)', 'hn (6)', 'hk (11)', 'hu (14)', 'is (12)', 'in (2)', 'id (1)', 'ie (17)', 'il (6)', 'it (5)', 'jp (1)', 'lv (13)', 'lt (15)', 'lu (14)', 'my (11)', 'mt (12)', 'mx (3)', 'ma (2)', 'nl (10)', 'nz (18)', 'ni (4)', 'no (13)', 'pa (6)', 'py (4)', 'pe (3)', 'ph (9)', 'pl (10)', 'pt (13)', 'ro (16)', 'sa (4)', 'sg (12)', 'sk (17)', 'za (11)', 'kr (2)', 'es (5)', 'se (13)', 'ch (16)', 'tw (13)', 'th (6)', 'tr (8)', 'ae (4)', 'uy (4)', 'vn (8)']"
3YuXReN1XJtyvBhUd0zjBk,HRflow,26536.0,35,['hungarian hip hop'],['hu (3)']
7owHrEghIYMf5fTVPPwkVB,Loun,88076.0,29,['rap maroc'],['ma (6)']
400dgBHAKK7icw1lrKLvBg,Drizzy Sam Rsa,2261.0,29,[],['za (1)']
5B5A66ePBh1rHxaiFwuQIf,Zensery,25614.0,52,"['deep german hip hop', 'german hip hop', 'german trap']","['at (1)', 'de (1)']"
5p47jnByDiljsM82HzlZXn,Pickal,0.0,0,[],['sk (1)']
3ClL18AtCAPwXVT6mUkBDN,Kaśka Sochacka,70210.0,54,['polish pop'],['pl (1)']
7hD6dkjWHapWVwkI6bjDFo,Ran Danker,59857.0,47,"['festigal', 'israeli pop']",['il (3)']
0y9v1aZtpENgyB9VlYoBeW,Samuli Heimo,549.0,34,[],['fi (2)']
7eVwd5OWdc9uDQwCQmBFQE,Dj Concon,28.0,34,[],['do (1)']
70SvhGqakpocD7GxVYnnBC,Mensa,11032.0,48,"['dutch drill', 'dutch hip hop', 'dutch rap pop']",['nl (7)']
2IgHMpFsnNb4T0HtVx0ZK1,Olympique,1718.0,17,"['austrian pop', 'salzburg indie']",['at (1)']
2oCQSda6vA1t27B5RWXYwb,Juno,3787.0,43,"['romanian pop', 'romanian trap']",['ro (2)']
12wTrvRwxmsbUxkLffkPfv,Chystemc,318606.0,58,"['rap chileno', 'venezuelan hip hop']",['cl (2)']
4V06fnLOo7Mc3PBbYzQaH1,Lallet,1208.0,17,['deep pop edm'],['se (1)']
5DXzQwj6Kgr5kBjVlYdSHo,Loud,124809.0,47,"['hip hop quebecois', 'pop quebecois', 'rap conscient', 'rap montrealais']",['ca (6)']
08rQYrOOREP203I2oeGXeN,Laila Samuels,486.0,17,[],['no (1)']
5jtvEWK8rn3YLrsqQ25xF3,Flairo,2.0,0,[],['lu (1)']
47SGfUcUpNggbIN9pfjDPX,BaseBoys,11459.0,31,[],"['dk (2)', 'no (1)']"
4KLjSVKOuv50f1worbibu9,Billie Martin,277.0,2,[],['ua (18)']
7qAoXV4U0qDxQAUqhszjAA,Manuel Carrasco,1892194.0,65,"['carnaval cadiz', 'latin pop', 'pop flamenco', 'spanish pop']","['co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'pa (1)', 'es (18)']"
215ciYy7TIYnGRim0I1nJ3,JUNIOR CALLY,370704.0,43,['italian hip hop'],['it (22)']
1A8xiGywRrptx8atvxDqBZ,詹森淮,6861.0,27,"['chinese indie', 'taiwan indie', 'taiwan pop', 'taiwan singer-songwriter']",['tw (1)']
2MPtmNXpGTmNDWyBOW74nu,Los Laytons,75.0,1,[],['no (1)']
0e3qT2AqBNTqmo0d5OMzd6,Mairee,194896.0,52,[],"['at (2)', 'be (2)', 'cz (4)', 'dk (2)', 'fi (2)', 'ie (2)', 'lt (1)', 'lu (2)', 'no (1)', 'sk (18)']"
4XWaILHqySwH1y6LhlYcsb,ilyTOMMY,318704.0,61,"['aesthetic rap', 'emo rap', 'sad lo-fi', 'sad rap', 'viral rap']","['ee (1)', 'lv (1)', 'lt (1)']"
3eCd0TZrBPm2n9cDG6yWfF,DEAN,1269150.0,63,"['k-pop', 'korean r&b']","['hk (1)', 'my (1)', 'kr (2)', 'tw (3)', 'th (1)', 'vn (1)']"
1ROCm464bwrV5lPnUEt8S1,Hukka ja Mama,442.0,3,[],['fi (1)']
74eY8wbrhhVD7pACbBHwHw,Imany,253235.0,56,['french indie pop'],"['au (1)', 'at (1)', 'be (1)', 'bg (2)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (2)', 'hu (1)', 'is (1)', 'ie (1)', 'it (2)', 'lv (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'no (1)', 'pl (2)', 'pt (1)', 'sk (1)', 'es (1)', 'se (1)', 'ch (1)', 'tr (2)']"
53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,348544.0,56,"['electropowerpop', 'neon pop punk', 'pop punk', 'screamo', 'trancecore']",['fi (1)']
5xfGIUk5qJJg86nhDIvXJs,Ac0osta,0.0,0,[],['ee (1)']
1PqJNj5Wyu1VUoH7JqGL8h,Min,70.0,1,[],['vn (1)']
5BachNQ3UX6HtmrpXs206O,Āris un Saulceris Ziemeļi,6.0,0,[],['lv (1)']
4rsCEjNqhX2FpQJvVL297X,Petter Pilgaard,432.0,14,[],['no (1)']
1SZXYhJz4sqEss888VmWLP,Mc Brinquedo,928324.0,50,"['funk carioca', 'funk mtg', 'funk ostentacao', 'funk paulista']",['br (2)']
5bavKfuSixZTrpyxC0qmfj,Vahtera,1520.0,28,"['finnish dance pop', 'finnish pop', 'iskelma']",['fi (2)']
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,8355571.0,76,"['latin pop', 'rap latina', 'reggaeton', 'trap latino']","['us (1)', 'ar (13)', 'bo (17)', 'cl (15)', 'co (11)', 'cr (8)', 'do (19)', 'ec (15)', 'sv (11)', 'gr (1)', 'gt (12)', 'hn (10)', 'hu (1)', 'it (2)', 'jp (1)', 'lu (1)', 'mt (2)', 'mx (7)', 'nl (1)', 'ni (9)', 'pa (16)', 'py (15)', 'pe (16)', 'pt (1)', 'ro (1)', 'sk (1)', 'es (15)', 'se (1)', 'ch (2)', 'uy (17)']"
7tIsf2CtmTtj0UGJshHIyB,Reën,11212.0,31,['afrikaans'],['za (1)']
47WAtpqR2af9uiq2HWwWNM,Torino,11588.0,36,['bulgarian pop'],['bg (6)']
5OemWwf9Sner20swdWDZ4D,Dúné,12986.0,29,"['danish electropop', 'danish rock']",['dk (2)']
3XDNaJG2TakPZ48n2GJ0NN,Chilam,34165.0,43,"['c-pop', 'cantopop', 'classic cantopop']",['hk (2)']
2AdUWxNm17kkGZiPGuorth,MC Mari,60458.0,65,"['arrochadeira', 'brega funk', 'funk carioca']",['br (1)']
184bX1ApmIMyWU3TcpTy93,Afrodisiaco,16384.0,47,"['axe', 'pop peruano']",['pe (1)']
7rz6ZZErn5YFDteXKhyf3g,Disiz,253469.0,62,"['french hip hop', 'pop urbaine', 'rap conscient']","['be (1)', 'fr (8)', 'lu (1)', 'ma (1)', 'ch (1)']"
2vC9iXUwT0wCCbsz4jBiOc,RYM,24894.0,42,['moroccan pop'],['ma (3)']
3fll16LLw6kdDxWzSpJPEQ,Malu,88395.0,50,['arrocha'],"['br (1)', 'py (1)', 'pt (1)']"
3IaKn0ExWTMPqa0mscUYw3,Only The Family,272267.0,62,"['chicago rap', 'rap', 'southern hip hop', 'trap']",['us (2)']
5zwOFEgl0YcJG2RXJTwFdS,Khairil Johari Johar,1914.0,13,['classic malaysian pop'],['my (1)']
5QERdsBJhGnPU3rfYE1RIA,Birol Giray (BeeGee),3745.0,36,[],['tr (1)']
5SX5unumQnrXvAPdGd3yYt,AK,7852.0,30,"['czech hip hop', 'czsk hip hop']",['cz (1)']
0D3aCAn93PhCliXxLI5HBd,Knack,876.0,23,[],['ro (2)']
0vpwDjHfD1T65OcmvpcF0S,Aniceto Molina,231679.0,54,"['chicha', 'cumbia', 'cumbia salvadorena', 'tropical']",['sv (7)']
4KepPsJTbS1Ei7O7UUIlA9,Bigal & L Jake,4512.0,22,['pop reggaeton'],['pe (1)']
0Q35wRRhdsU8EbsJ1eouCY,The Black Seeds,117676.0,45,"['kiwi rock', 'nz reggae', 'pacific islands pop', 'reggae fusion', 'ska jazz']",['nz (2)']
7c1rIwBQdZMoJD4VE9luoS,Clara,16538.0,45,['danish pop'],"['dk (11)', 'lu (1)']"
6CSKMBCeQhddsPL63zvDhX,Dj Leska,202747.0,52,"['francoton', 'french hip hop', 'pop urbaine']",['fr (1)']
4GepMkTgrIZECoCC55vqjW,Marama,1064294.0,60,['cumbia pop'],"['ar (23)', 'bo (19)', 'cl (8)', 'ec (2)', 'py (14)', 'pe (5)', 'uy (25)']"
1BL6GqNelzfXpMcZRI3jwW,Tropical Caribe De Los Hnos Loera,1708.0,0,['pop paraguayo'],['py (1)']
